Site,Cov,BLK,Col,Row,TROR,TRCY,NO_GRASS,NO_FORB,NO_FOCAL,FOCAL_GERM,CHANGED_FOCAL,NOTES,fitness,Germination
BEN,SHADE,3,3,1,0,0,0,0,0,Y,0,,0,No
BEN,SHADE,3,3,2,0,1,0,0,1,Y,0,,0,No
BEN,SHADE,3,3,3,0,0,0,0,0,Y,0,,0,No
BEN,SHADE,3,3,4,0,1,0,0,1,Y,1,,0,No
BEN,SHADE,3,3,5,0,1,0,0,1,Y,1,,0,No
BEN,SHADE,3,3,6,0,0,0,0,0,Y,0,,0,No
BEN,SHADE,3,3,7,1,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,3,8,5,0,0,1,2,Y,0,,0,No
BEN,SHADE,3,4,1,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,4,2,1,0,0,6,1,Y,0,,0,No
BEN,SHADE,3,4,3,1,0,4,0,1,Y,0,,0,No
BEN,SHADE,3,4,4,0,2,0,0,1,Y,0,,0,No
BEN,SHADE,3,4,5,2,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,4,6,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,4,7,1,0,0,1,1,Y,0,,0,No
BEN,SHADE,3,4,8,0,6,0,2,1,Y,0,,0,No
BEN,SHADE,3,5,1,2,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,5,2,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,5,3,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,5,4,0,1,0,0,1,Y,1,,0,No
BEN,SHADE,3,5,5,0,1,0,0,1,Y,0,,0,No
BEN,SHADE,3,5,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,5,7,8,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,5,8,0,3,0,0,1,Y,1,,0,No
BEN,SHADE,3,6,1,0,2,0,0,1,Y,0,,0,No
BEN,SHADE,3,6,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,6,3,6,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,6,4,1,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,6,5,0,1,0,0,1,Y,0,,0,No
BEN,SHADE,3,6,6,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,6,7,0,0,0,0,1,Y,2,,0,No
BEN,SHADE,3,6,8,0,3,0,0,1,Y,1,,0,No
BEN,SHADE,3,7,1,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,7,2,3,0,0,0,1,Y,2,,0,No
BEN,SHADE,3,7,3,0,1,1,1,1,Y,1,,0,No
BEN,SHADE,3,7,4,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,7,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,7,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,7,7,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,7,8,0,0,0,0,1,Y,1,,0,No
BEN,SHADE,3,8,1,0,1,0,0,1,Y,0,,0,No
BEN,SHADE,3,8,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,8,3,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,8,4,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,8,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,8,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,8,7,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,8,8,0,8,0,0,1,Y,1,,0,No
BEN,SHADE,3,9,1,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,9,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,9,3,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,9,4,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,9,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,9,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,9,7,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,9,8,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,10,1,0,2,0,2,1,Y,0,,0,No
BEN,SHADE,3,10,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,10,3,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,10,4,0,0,0,0,1,Y,1,,0,No
BEN,SHADE,3,10,5,0,4,1,0,1,Y,0,,0,No
BEN,SHADE,3,10,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,10,7,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,10,8,0,0,0,0,1,Y,0,,0,No
BEN,SUN,2,1,1,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,1,2,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,1,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,1,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,1,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,1,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,1,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,1,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,2,1,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,2,2,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,2,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,2,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,2,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,2,6,2,0,5,0,1,Y,2,,6,Yes
BEN,SUN,2,2,7,0,1,4,0,1,Y,1,,6,Yes
BEN,SUN,2,2,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,3,1,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,3,2,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,3,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,3,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,3,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,3,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,3,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,3,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,4,1,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,4,2,0,2,0,6,1,Y,0,,16,Yes
BEN,SUN,2,4,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,4,4,0,2,1,0,1,Y,0,,10,Yes
BEN,SUN,2,4,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,4,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,4,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,4,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,5,1,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,5,2,0,0,0,0,0,N,0,,2,Yes
BEN,SUN,2,5,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,5,4,2,0,0,11,1,Y,0,,0,No
BEN,SUN,2,5,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,5,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,5,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,5,8,0,1,0,0,1,Y,0,,1,Yes
BEN,SUN,2,6,1,2,0,2,0,1,Y,2,,6,Yes
BEN,SUN,2,6,2,1,0,1,0,1,Y,0,,11,Yes
BEN,SUN,2,6,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,6,4,0,0,0,0,1,Y,0,,8,Yes
BEN,SUN,2,6,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,6,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,6,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,6,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,7,1,0,0,0,0,1,Y,0,,12,Yes
BEN,SUN,2,7,2,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,7,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,7,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,7,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,7,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,7,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,7,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,8,1,0,0,0,0,1,Y,0,,3,Yes
BEN,SUN,2,8,2,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,8,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,8,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,8,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,8,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,8,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,8,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,9,1,0,15,4,0,1,Y,0,,3,Yes
BEN,SUN,2,9,2,1,0,2,0,1,Y,0,,8,Yes
BEN,SUN,2,9,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,9,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,9,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,9,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,9,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,9,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,10,1,0,0,1,2,1,Y,0,,4,Yes
BEN,SUN,2,10,2,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,10,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,10,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,10,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,10,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,10,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,2,10,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,3,1,1,19,0,0,0,4,Y,0,,3,Yes
BEN,SUN,3,1,2,3,0,2,1,1,Y,0,,8,Yes
BEN,SUN,3,1,3,0,0,1,1,1,Y,0,,36,Yes
BEN,SUN,3,1,4,0,25,1,0,1,Y,0,,13,Yes
BEN,SUN,3,1,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,3,1,6,0,7,3,1,0,Y,0,,6,Yes
BEN,SUN,3,1,7,6,0,2,2,1,Y,0,,10,Yes
BEN,SUN,3,1,8,0,1,3,2,1,Y,0,,8,Yes
BEN,SUN,3,2,1,0,5,0,0,2,Y,0,,2,Yes
BEN,SUN,3,2,2,2,0,3,1,1,Y,0,,20,Yes
BEN,SUN,3,2,3,18,0,4,1,3,Y,0,,0,No
BEN,SUN,3,2,4,0,0,1,3,1,Y,0,,13,Yes
BEN,SUN,3,2,5,0,7,4,2,1,Y,1,,260,Yes
BEN,SUN,3,2,6,0,2,0,0,1,Y,0,,34,Yes
BEN,SUN,3,2,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,3,2,8,0,7,1,1,1,Y,1,,24,Yes
BEN,SUN,3,3,1,0,3,6,1,2,Y,0,,5,Yes
BEN,SUN,3,3,2,0,17,1,4,1,Y,0,,4,Yes
BEN,SUN,3,3,3,0,0,0,1,1,Y,0,,22,Yes
BEN,SUN,3,3,4,1,0,2,1,1,Y,0,,38,Yes
BEN,SUN,3,3,5,6,0,6,0,0,Y,0,,26,Yes
BEN,SUN,3,3,6,4,0,4,0,1,Y,0,,2,Yes
BEN,SUN,3,3,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,3,3,8,0,0,0,3,1,Y,0,,54,Yes
BEN,SUN,3,4,1,7,0,8,0,1,Y,0,,9,Yes
BEN,SUN,3,4,2,21,0,6,0,1,Y,0,,8,Yes
BEN,SUN,3,4,3,0,0,6,0,1,Y,1,,7,Yes
BEN,SUN,3,4,4,0,0,1,0,3,Y,0,,7,Yes
BEN,SUN,3,4,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,3,4,6,4,0,1,2,1,Y,2,,12,Yes
BEN,SUN,3,4,7,0,0,1,1,1,Y,0,,12,Yes
BEN,SUN,3,4,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,3,5,1,1,0,1,0,1,Y,0,,4,Yes
BEN,SUN,3,5,2,0,7,3,0,1,Y,0,,10,Yes
BEN,SUN,3,5,3,0,11,2,1,1,Y,0,,16,Yes
BEN,SUN,3,5,4,0,11,10,0,1,Y,0,,10,Yes
BEN,SUN,3,5,5,9,0,8,2,1,Y,0,,35,Yes
BEN,SUN,3,5,6,1,0,2,0,1,Y,0,,50,Yes
BEN,SUN,3,5,7,8,0,5,0,1,Y,0,,46,Yes
BEN,SUN,3,5,8,0,0,1,0,2,Y,0,,81,Yes
BEN,SUN,3,6,1,0,0,7,1,1,Y,0,,15,Yes
BEN,SUN,3,6,2,0,25,2,0,1,Y,0,,27,Yes
BEN,SUN,3,6,3,0,13,2,3,1,Y,0,,2,Yes
BEN,SUN,3,6,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,3,6,5,12,0,8,0,1,Y,2,,8,Yes
BEN,SUN,3,6,6,25,0,3,3,1,Y,0,,12,Yes
BEN,SUN,3,6,7,0,0,3,3,1,Y,1,,16,Yes
BEN,SUN,3,6,8,0,6,9,1,1,Y,1,,51,Yes
BEN,SUN,3,7,1,12,0,7,0,2,Y,0,,19,Yes
BEN,SUN,3,7,2,0,0,1,0,1,Y,0,,63,Yes
BEN,SUN,3,7,3,10,0,2,3,1,Y,0,,27,Yes
BEN,SUN,3,7,4,5,0,2,3,1,Y,0,,19,Yes
BEN,SUN,3,7,5,0,0,1,5,1,Y,0,,68,Yes
BEN,SUN,3,7,6,0,21,6,1,1,Y,1,,12,Yes
BEN,SUN,3,7,7,0,12,1,0,1,Y,0,,14,Yes
BEN,SUN,3,7,8,0,8,2,1,1,Y,1,,0,No
BEN,SUN,3,8,1,0,0,5,1,1,Y,0,,84,Yes
BEN,SUN,3,8,2,0,5,0,2,1,Y,1,,65,Yes
BEN,SUN,3,8,3,10,0,1,2,1,Y,0,,110,Yes
BEN,SUN,3,8,4,19,0,1,1,1,Y,2,,19,Yes
BEN,SUN,3,8,5,0,3,2,4,1,Y,0,,68,Yes
BEN,SUN,3,8,6,0,47,2,0,1,Y,0,,6,Yes
BEN,SUN,3,8,7,0,0,0,0,0,N,0,,55,Yes
BEN,SUN,3,8,8,16,0,4,3,1,Y,0,,24,Yes
BEN,SUN,3,9,1,3,0,1,0,1,Y,2,,44,Yes
BEN,SUN,3,9,2,0,22,0,1,1,Y,0,,33,Yes
BEN,SUN,3,9,3,0,0,2,1,1,Y,0,,109,Yes
BEN,SUN,3,9,4,0,6,2,1,1,Y,0,,42,Yes
BEN,SUN,3,9,5,14,0,3,0,1,Y,0,,30,Yes
BEN,SUN,3,9,6,3,0,0,0,1,Y,0,,37,Yes
BEN,SUN,3,9,7,0,3,2,0,1,Y,1,,71,Yes
BEN,SUN,3,9,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,3,10,1,0,41,1,4,1,Y,0,,11,Yes
BEN,SUN,3,10,2,0,0,0,0,0,Y,0,,0,No
BEN,SUN,3,10,3,0,40,0,2,1,Y,0,,16,Yes
BEN,SUN,3,10,4,0,0,0,0,1,Y,0,,27,Yes
BEN,SUN,3,10,5,22,0,2,0,2,Y,0,,0,No
BEN,SUN,3,10,6,14,0,1,2,1,Y,0,,58,Yes
BEN,SUN,3,10,7,24,0,0,1,1,Y,0,,21,Yes
BEN,SUN,3,10,8,0,3,1,3,1,Y,1,,58,Yes
NAM,SHADE,2,1,1,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,1,2,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,1,3,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,1,4,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,1,5,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,1,6,0,5,0,0,1,Y,0,,0,No
NAM,SHADE,2,1,7,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,1,8,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,2,1,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,2,2,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,2,3,0,14,0,0,1,Y,0,,0,No
NAM,SHADE,2,2,4,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,2,5,0,0,0,0,1,Y,2,,0,No
NAM,SHADE,2,2,6,0,10,1,1,1,Y,0,,0,No
NAM,SHADE,2,2,7,9,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,2,8,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,3,1,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,3,2,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,3,3,0,12,1,1,1,Y,1,,0,No
NAM,SHADE,2,3,4,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,3,5,5,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,3,6,14,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,3,7,0,24,0,0,1,Y,0,,0,No
NAM,SHADE,2,3,8,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,4,1,0,17,0,0,1,Y,0,,0,No
NAM,SHADE,2,4,2,0,2,0,0,1,Y,0,,0,No
NAM,SHADE,2,4,3,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,4,4,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,4,5,12,0,0,0,1,Y,2,,0,No
NAM,SHADE,2,4,6,0,23,0,0,1,Y,0,,0,No
NAM,SHADE,2,4,7,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,4,8,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,5,1,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,5,2,0,0,0,0,1,Y,2,,0,No
NAM,SHADE,2,5,3,5,0,0,0,1,Y,2,,0,No
NAM,SHADE,2,5,4,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,5,5,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,5,6,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,5,7,0,1,0,0,1,Y,0,,0,No
NAM,SHADE,2,5,8,0,0,0,0,1,Y,1,,0,No
NAM,SHADE,2,6,1,0,7,0,0,1,Y,1,,0,No
NAM,SHADE,2,6,2,0,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,6,3,17,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,6,4,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,6,5,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,6,6,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,6,7,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,6,8,0,0,0,0,1,Y,1,,0,No
NAM,SHADE,2,7,1,11,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,7,2,0,0,0,0,0,Y,0,,0,No
NAM,SHADE,2,7,3,0,38,0,0,1,Y,1,,0,No
NAM,SHADE,2,7,4,17,0,0,0,1,Y,2,,0,No
NAM,SHADE,2,7,5,0,0,0,0,0,Y,0,,0,No
NAM,SHADE,2,7,6,0,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,7,7,0,0,0,0,0,Y,0,,0,No
NAM,SHADE,2,7,8,0,0,0,0,0,Y,0,,0,No
NAM,SHADE,2,8,1,0,25,0,0,1,Y,0,,0,No
NAM,SHADE,2,8,2,0,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,8,3,0,28,0,0,1,Y,1,,0,No
NAM,SHADE,2,8,4,17,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,8,5,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,8,6,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,8,7,12,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,8,8,5,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,9,1,0,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,9,2,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,9,3,0,23,0,0,1,Y,0,,0,No
NAM,SHADE,2,9,4,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,9,5,0,9,0,0,1,Y,0,,0,No
NAM,SHADE,2,9,6,12,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,9,7,6,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,9,8,0,4,0,0,1,Y,1,,0,No
NAM,SHADE,2,10,1,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,10,2,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,10,3,0,0,0,0,0,N,0,,0,No
NAM,SHADE,2,10,4,0,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,10,5,6,0,0,0,1,Y,0,MISSING ONE INFLOR,0,No
NAM,SHADE,2,10,6,0,31,0,0,1,Y,0,,0,No
NAM,SHADE,2,10,7,32,0,0,0,1,Y,0,,0,No
NAM,SHADE,2,10,8,0,0,0,0,0,N,0,,0,No
NAM,SHADE,3,1,1,0,9,1,0,1,Y,0,,0,No
NAM,SHADE,3,1,2,0,28,3,0,1,Y,0,,0,No
NAM,SHADE,3,1,3,6,0,0,0,2,Y,0,,0,No
NAM,SHADE,3,1,4,14,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,1,5,9,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,1,6,0,0,0,0,2,Y,0,,0,No
NAM,SHADE,3,1,7,0,0,0,0,0,N,0,,0,No
NAM,SHADE,3,1,8,0,0,3,0,1,Y,0,,0,No
NAM,SHADE,3,2,1,0,27,0,2,1,Y,0,,0,No
NAM,SHADE,3,2,2,0,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,2,3,3,0,1,3,1,Y,2,,0,No
NAM,SHADE,3,2,4,0,0,1,1,1,Y,0,,0,No
NAM,SHADE,3,2,5,19,0,0,2,1,Y,0,,0,No
NAM,SHADE,3,2,6,0,4,0,1,2,Y,0,,0,No
NAM,SHADE,3,2,7,12,0,1,2,1,Y,2,,0,No
NAM,SHADE,3,2,8,0,0,0,0,0,N,0,,0,No
NAM,SHADE,3,3,1,0,0,0,0,0,N,0,,0,No
NAM,SHADE,3,3,2,0,46,0,0,2,Y,0,,0,No
NAM,SHADE,3,3,3,4,0,1,0,2,Y,0,,0,No
NAM,SHADE,3,3,4,0,0,0,0,1,Y,1,,0,No
NAM,SHADE,3,3,5,0,0,3,3,7,Y,0,,0,No
NAM,SHADE,3,3,6,0,28,0,1,1,Y,0,,0,No
NAM,SHADE,3,3,7,4,0,1,7,1,Y,0,,0,No
NAM,SHADE,3,3,8,3,0,0,1,1,Y,2,,0,No
NAM,SHADE,3,4,1,0,0,3,0,1,Y,0,,0,No
NAM,SHADE,3,4,2,0,51,0,1,1,Y,0,,0,No
NAM,SHADE,3,4,3,25,0,0,1,1,Y,0,,0,No
NAM,SHADE,3,4,4,17,0,0,2,2,Y,0,,0,No
NAM,SHADE,3,4,5,0,49,1,2,2,Y,0,,0,No
NAM,SHADE,3,4,6,0,28,0,1,1,Y,0,,0,No
NAM,SHADE,3,4,7,0,0,0,2,1,Y,0,,0,No
NAM,SHADE,3,4,8,0,9,1,0,1,Y,1,,0,No
NAM,SHADE,3,5,1,14,0,2,0,1,Y,0,,0,No
NAM,SHADE,3,5,2,9,0,3,2,1,Y,0,,0,No
NAM,SHADE,3,5,3,0,42,0,3,1,Y,0,,0,No
NAM,SHADE,3,5,4,26,0,1,2,1,Y,0,,0,No
NAM,SHADE,3,5,5,0,14,0,2,1,Y,0,,0,No
NAM,SHADE,3,5,6,0,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,5,7,0,0,0,2,1,Y,0,,0,No
NAM,SHADE,3,5,8,0,6,0,0,1,Y,0,,0,No
NAM,SHADE,3,6,1,25,0,0,0,1,Y,2,,0,No
NAM,SHADE,3,6,2,20,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,6,3,0,0,0,1,1,Y,0,,0,No
NAM,SHADE,3,6,4,0,58,2,2,1,Y,0,,0,No
NAM,SHADE,3,6,5,0,84,1,0,1,Y,0,,0,No
NAM,SHADE,3,6,6,1,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,6,7,0,0,0,0,0,N,0,,0,No
NAM,SHADE,3,6,8,0,4,0,1,1,Y,0,,0,No
NAM,SHADE,3,7,1,4,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,7,2,0,13,1,1,1,Y,1,,0,No
NAM,SHADE,3,7,3,0,37,0,0,1,Y,1,,0,No
NAM,SHADE,3,7,4,22,0,0,1,1,Y,0,,0,No
NAM,SHADE,3,7,5,0,0,0,0,0,N,0,,0,No
NAM,SHADE,3,7,6,23,0,2,1,1,Y,0,,0,No
NAM,SHADE,3,7,7,0,4,0,1,1,Y,0,,0,No
NAM,SHADE,3,7,8,0,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,8,1,4,0,0,6,1,Y,0,,0,No
NAM,SHADE,3,8,2,0,0,0,0,0,N,0,,0,No
NAM,SHADE,3,8,3,0,28,0,0,1,Y,0,,0,No
NAM,SHADE,3,8,4,0,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,8,5,16,0,1,4,1,Y,2,,0,No
NAM,SHADE,3,8,6,0,67,0,1,1,Y,0,,0,No
NAM,SHADE,3,8,7,12,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,8,8,0,0,1,3,1,Y,1,,0,No
NAM,SHADE,3,9,1,0,59,1,1,1,Y,1,,0,No
NAM,SHADE,3,9,2,0,42,0,0,1,Y,1,,0,No
NAM,SHADE,3,9,3,0,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,9,4,0,0,0,0,0,N,0,,0,No
NAM,SHADE,3,9,5,0,44,0,0,1,Y,0,,0,No
NAM,SHADE,3,9,6,16,0,1,1,1,Y,0,,0,No
NAM,SHADE,3,9,7,6,0,0,2,1,Y,0,,0,No
NAM,SHADE,3,9,8,3,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,10,1,3,0,1,4,1,Y,0,,0,No
NAM,SHADE,3,10,2,23,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,10,3,19,0,1,0,1,Y,0,,0,No
NAM,SHADE,3,10,4,0,0,0,0,1,Y,0,,0,No
NAM,SHADE,3,10,5,0,40,0,6,1,Y,0,,0,No
